case:concept:name,concept:name,start:timestamp,time:timestamp,org:resource,case:caseStatus,case:SUMleges,case:last_phase,case:Responsible_actor,case:landRegisterID,case:termName,case:requestComplete,case:IDofConceptCase,case:caseProcedure,case:Includes_subCases
3364103,01_HOOFD_120,2010-12-02 12:25:33+00:00,2010-12-02 12:27:14+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,01_HOOFD_180,2010-12-02 12:27:14+00:00,2010-12-02 12:27:26+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,01_HOOFD_190_1,2010-12-02 12:27:26+00:00,2010-12-02 12:27:48+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,01_HOOFD_200,2010-12-02 12:27:48+00:00,2010-12-02 12:28:28+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,08_AWB45_010,2010-12-02 12:28:28+00:00,2010-12-02 12:28:32+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,08_AWB45_020_1,2010-12-02 12:28:32+00:00,2010-12-02 12:28:44+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,08_AWB45_030,2010-12-02 12:28:44+00:00,2010-12-02 12:29:08+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,08_AWB45_060,2010-12-02 12:29:08+00:00,2010-12-02 12:29:14+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,08_AWB45_070_1,2010-12-02 12:29:14+00:00,2010-12-02 12:29:14+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,08_AWB45_070_2,2010-12-02 12:29:14+00:00,2010-12-02 12:29:40+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,08_AWB45_080,2010-12-02 12:29:40+00:00,2010-12-02 12:30:51+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,08_AWB45_090_1,2010-12-02 12:30:51+00:00,2010-12-02 14:11:43+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,08_AWB45_090_2,2010-12-02 14:11:43+00:00,2010-12-02 23:00:00+00:00,560600,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,08_AWB45_110,2010-12-02 23:00:00+00:00,2011-03-23 15:20:57+00:00,560429,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,08_AWB45_150,2011-03-23 15:20:57+00:00,2011-03-23 15:20:57+00:00,560429,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,08_AWB45_180,2011-03-23 15:20:57+00:00,2011-03-23 15:20:58+00:00,560429,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3364103,END,2011-03-23 15:20:57+00:00,2011-03-23 15:20:58+00:00,SYSTEM,G,,Procedure afgebroken,560600,1573293.0,,True,3445895.0,,J
3395763,START,2010-10-05 22:00:00+00:00,2010-10-05 21:59:59.999000+00:00,SYSTEM,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_065_2,2010-10-05 22:00:00+00:00,2010-10-05 22:00:00+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_100,2010-10-05 22:00:00+00:00,2010-10-05 22:00:00+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_190_2,2010-10-05 22:00:00+00:00,2010-10-05 22:00:00+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_010,2010-10-05 22:00:00+00:00,2010-10-07 22:00:00+00:00,560602,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_030_2,2010-10-07 22:00:00+00:00,2010-10-10 22:00:00+00:00,560602,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_020_2,2010-10-10 22:00:00+00:00,2010-10-10 22:00:00+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_015,2010-10-10 22:00:00+00:00,2010-10-11 09:32:00+00:00,560602,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_020,2010-10-11 09:32:00+00:00,2010-10-11 09:32:06+00:00,560602,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_030_1,2010-10-11 09:32:06+00:00,2010-10-11 09:32:10+00:00,560602,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_090_2,2010-10-11 09:32:10+00:00,2010-10-12 22:00:00+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_070_3,2010-10-12 22:00:00+00:00,2010-10-12 22:00:00+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_040,2010-10-12 22:00:00+00:00,2010-10-13 13:24:40+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_060,2010-10-13 13:24:40+00:00,2010-10-13 13:30:23+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_065_1,2010-10-13 13:30:23+00:00,2010-10-13 13:30:25+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,06_VD_010,2010-10-13 13:30:25+00:00,2010-10-13 13:30:31+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_100,2010-10-13 13:30:31+00:00,2010-10-13 13:30:33+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_110,2010-10-13 13:30:33+00:00,2010-10-13 13:30:40+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_120,2010-10-13 13:30:40+00:00,2010-10-13 13:30:41+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_130,2010-10-13 13:30:41+00:00,2010-10-13 13:30:45+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_180,2010-10-13 13:30:45+00:00,2010-10-13 13:30:48+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_190_1,2010-10-13 13:30:48+00:00,2010-10-13 13:30:49+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,01_HOOFD_200,2010-10-13 13:30:49+00:00,2010-10-13 13:31:01+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_010,2010-10-13 13:31:01+00:00,2010-10-13 13:31:05+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_020_1,2010-10-13 13:31:05+00:00,2010-10-13 13:31:06+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_030,2010-10-13 13:31:06+00:00,2010-10-13 13:31:14+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_060,2010-10-13 13:31:14+00:00,2010-10-13 13:31:16+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_070_1,2010-10-13 13:31:16+00:00,2010-10-13 13:31:16+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_070_2,2010-10-13 13:31:16+00:00,2010-10-13 13:31:20+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_080,2010-10-13 13:31:20+00:00,2010-10-13 13:32:03+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_090_1,2010-10-13 13:32:03+00:00,2010-10-13 13:32:25+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_110,2010-10-13 13:32:25+00:00,2010-10-13 13:32:32+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_150,2010-10-13 13:32:32+00:00,2010-10-13 13:33:49+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,08_AWB45_180,2010-10-13 13:33:49+00:00,2010-10-13 13:33:52+00:00,560429,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3395763,END,2010-10-13 13:33:49+00:00,2010-10-13 13:33:52+00:00,SYSTEM,G,,Procedure afgebroken,560604,3127158.0,,True,,,N
3398124,START,2010-10-09 22:00:00+00:00,2010-10-09 21:59:59.999000+00:00,SYSTEM,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_010,2010-10-09 22:00:00+00:00,2010-10-09 22:00:00+00:00,560602,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_015,2010-10-09 22:00:00+00:00,2010-10-11 11:38:06+00:00,560602,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_020,2010-10-11 11:38:06+00:00,2010-10-11 11:38:11+00:00,560602,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_100,2010-10-11 11:38:11+00:00,2010-10-19 22:00:00+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_065_2,2010-10-19 22:00:00+00:00,2010-11-29 23:00:00+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_040,2010-11-29 23:00:00+00:00,2010-11-30 13:16:27+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_060,2010-11-30 13:16:27+00:00,2010-11-30 13:16:41+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_065_1,2010-11-30 13:16:41+00:00,2010-11-30 13:19:50+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,06_VD_010,2010-11-30 13:19:50+00:00,2010-11-30 13:20:24+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_510_2,2010-11-30 13:20:24+00:00,2010-12-01 23:00:00+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_490_3,2010-12-01 23:00:00+00:00,2010-12-01 23:00:00+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_190_2,2010-12-01 23:00:00+00:00,2010-12-01 23:00:00+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_100,2010-12-01 23:00:00+00:00,2010-12-02 13:20:25+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_110,2010-12-02 13:20:25+00:00,2010-12-02 13:21:14+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_120,2010-12-02 13:21:14+00:00,2010-12-02 13:21:24+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_130,2010-12-02 13:21:24+00:00,2010-12-02 13:21:39+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_180,2010-12-02 13:21:39+00:00,2010-12-02 13:21:50+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_190_1,2010-12-02 13:21:50+00:00,2010-12-02 13:22:21+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_200,2010-12-02 13:22:21+00:00,2010-12-02 13:22:39+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_205,2010-12-02 13:22:39+00:00,2010-12-02 13:22:39+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_270,2010-12-02 13:22:39+00:00,2010-12-02 13:22:49+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_050,2010-12-02 13:22:49+00:00,2010-12-02 13:22:59+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,05_EIND_010,2010-12-02 13:22:59+00:00,2010-12-02 13:23:06+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_250,2010-12-02 13:23:06+00:00,2010-12-02 13:23:15+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_260,2010-12-02 13:23:15+00:00,2010-12-02 13:23:17+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,09_AH_I_010,2010-12-02 13:23:17+00:00,2010-12-02 13:24:55+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_370,2010-12-02 13:24:55+00:00,2010-12-02 13:25:01+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_375,2010-12-02 13:25:01+00:00,2010-12-02 13:25:01+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_380,2010-12-02 13:25:01+00:00,2010-12-02 13:25:20+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_430,2010-12-02 13:25:20+00:00,2010-12-02 13:25:29+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_470,2010-12-02 13:25:29+00:00,2010-12-02 13:25:36+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_480,2010-12-02 13:25:36+00:00,2010-12-02 13:25:40+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_490_1,2010-12-02 13:25:40+00:00,2010-12-02 13:25:40+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_490_2,2010-12-02 13:25:40+00:00,2010-12-02 13:25:50+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_500,2010-12-02 13:25:50+00:00,2010-12-02 13:26:23+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_510_1,2010-12-02 13:26:23+00:00,2010-12-02 13:26:28+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_520,2010-12-02 13:26:28+00:00,2010-12-02 13:26:49+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_530,2010-12-02 13:26:49+00:00,2010-12-14 23:00:00+00:00,560596,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_BB_540,2010-12-14 23:00:00+00:00,2011-02-01 11:23:12+00:00,560429,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_HOOFD_790,2011-02-01 11:23:12+00:00,2011-02-01 11:23:13+00:00,560429,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,01_BB_770,2011-02-01 11:23:13+00:00,2011-02-01 11:23:13+00:00,560429,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3398124,END,2011-02-01 11:23:13+00:00,2011-02-01 11:23:13+00:00,SYSTEM,G,16.86,Vergunning onherroepelijk,560596,3397354.0,,True,3398129.0,,N
3406163,START,2010-10-06 22:00:00+00:00,2010-10-06 21:59:59.999000+00:00,SYSTEM,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_010,2010-10-06 22:00:00+00:00,2010-10-06 22:00:00+00:00,1254625,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_015,2010-10-06 22:00:00+00:00,2010-10-13 07:46:59+00:00,1254625,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_020,2010-10-13 07:46:59+00:00,2010-10-13 07:47:03+00:00,1254625,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_065_2,2010-10-13 07:47:03+00:00,2010-10-25 22:00:00+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,08_AWB45_020_2,2010-10-25 22:00:00+00:00,2010-10-25 22:00:00+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_190_2,2010-10-25 22:00:00+00:00,2010-10-25 22:00:00+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_100,2010-10-25 22:00:00+00:00,2010-10-25 22:00:00+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_040,2010-10-25 22:00:00+00:00,2010-10-26 14:05:49+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_060,2010-10-26 14:05:49+00:00,2010-10-26 14:06:11+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_065_1,2010-10-26 14:06:11+00:00,2010-10-26 14:07:52+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_100,2010-10-26 14:07:52+00:00,2010-10-26 14:08:09+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_110,2010-10-26 14:08:09+00:00,2010-10-26 14:08:18+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_130,2010-10-26 14:08:18+00:00,2010-10-26 14:08:28+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_050,2010-10-26 14:08:28+00:00,2010-10-26 14:08:35+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,05_EIND_010,2010-10-26 14:08:35+00:00,2010-10-26 14:08:44+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,06_VD_010,2010-10-26 14:08:44+00:00,2010-10-26 14:08:49+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_120,2010-10-26 14:08:49+00:00,2010-10-26 14:08:58+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_180,2010-10-26 14:08:58+00:00,2010-10-26 14:09:06+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_190_1,2010-10-26 14:09:06+00:00,2010-10-26 14:09:11+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_200,2010-10-26 14:09:11+00:00,2010-10-27 09:25:33+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,08_AWB45_010,2010-10-27 09:25:33+00:00,2010-10-27 09:25:42+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,08_AWB45_040,2010-10-27 09:25:42+00:00,2010-11-16 23:00:00+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_190_2,2010-11-16 23:00:00+00:00,2010-12-20 23:00:00+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,08_AWB45_020_1,2010-12-20 23:00:00+00:00,2010-12-21 09:10:55+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,08_AWB45_030,2010-12-21 09:10:55+00:00,2010-12-21 09:17:22+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,08_AWB45_170,2010-12-21 09:17:22+00:00,2010-12-21 09:18:12+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_130,2010-12-21 09:18:12+00:00,2010-12-21 09:18:34+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_110,2010-12-21 09:18:34+00:00,2010-12-21 09:18:39+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_120,2010-12-21 09:18:39+00:00,2010-12-21 09:18:41+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_180,2010-12-21 09:18:41+00:00,2010-12-21 09:18:49+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_190_1,2010-12-21 09:18:49+00:00,2010-12-21 09:18:55+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_200,2010-12-21 09:18:55+00:00,2010-12-21 09:21:15+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_205,2010-12-21 09:21:15+00:00,2010-12-21 09:21:15+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_270,2010-12-21 09:21:15+00:00,2010-12-21 09:21:23+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_250,2010-12-21 09:21:23+00:00,2010-12-21 09:21:26+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_260,2010-12-21 09:21:26+00:00,2010-12-21 09:21:30+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,09_AH_I_010,2010-12-21 09:21:30+00:00,2010-12-21 09:21:47+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_370,2010-12-21 09:21:47+00:00,2010-12-21 09:21:49+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_375,2010-12-21 09:21:49+00:00,2010-12-21 09:21:49+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_380,2010-12-21 09:21:49+00:00,2010-12-21 09:21:53+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
3406163,01_HOOFD_430,2010-12-21 09:21:53+00:00,2010-12-21 09:22:01+00:00,560600,G,7902.3496,Zaak afgehandeld,560600,2455691.0,,True,3406458.0,,J
